Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-12-15,"LOUGH BOFINA HOUSE, DERRYGRENAUGH EAST, BANTRY",Cork,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"LOUGH BOFINA HOUSE, DERRYGRENAUGH EAST, BANTRY, Cork",ok_relaxed_area,51.816865,-8.881064
2016-12-19,"25 Cluain na Greine, Cloneygowan",Offaly,,114537.44,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"25 Cluain na Greine, Cloneygowan, Offaly",ok,53.184993,-7.277127
2016-05-09,"houses  13  15  24  27 and 28, the maples, tulsk road",Roscommon,,118889.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"houses  13  15  24  27 and 28, the maples, tulsk road, Roscommon",ok,53.567153,-8.252951
2016-12-12,"38 College Lawn, College Manor, Carrignafoy",Cork,,193832.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"38 College Lawn, College Manor, Carrignafoy, Cork",ok,51.858306,-8.289661
2016-10-07,"APT 12, CHERRYBLOSSOM, BALLAGHADEREEN",Roscommon,,25000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"APT 12, CHERRYBLOSSOM, BALLAGHADEREEN, Roscommon",ok,53.260799,-6.204596
2016-06-16,"No 15 Thornwood, Beaumont",Dublin,,410000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"No 15 Thornwood, Beaumont, Dublin",ok,53.391132,-6.301572
2016-09-07,"CULLEN HOUSE, SLANE, CO. MEATH",Meath,,225000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"CULLEN HOUSE, SLANE, CO. MEATH",ok_relaxed_area,53.683376,-6.534055
2016-06-17,"KILLEGAR LODGE, ENNISKERRY, WICKLOW",Wicklow,,250000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,6,"KILLEGAR LODGE, ENNISKERRY, WICKLOW",ok_relaxed_area,53.209187,-6.178768
2016-04-04,"COLM BAN, CASTLECOMER RD, KILKENNY",Kilkenny,,430000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"COLM BAN, CASTLECOMER RD, KILKENNY",ok_relaxed_area,52.664697,-7.251507
2016-07-28,"24 COLBERT AVE, JANESBORO, LIMERICK",Limerick,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"24 COLBERT AVE, JANESBORO, LIMERICK",ok,52.651607,-8.620936
2016-06-10,"35 LIMEWORTH, CARRIGROHANE, CORK",Cork,,735000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"35 LIMEWORTH, CARRIGROHANE, CORK",ok,51.881862,-8.581293
2016-06-16,"59 SOUTH PARK, FOXROCK, DUBLIN 18",Dublin,,625000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"59 SOUTH PARK, FOXROCK, DUBLIN 18",ok,53.270305,-6.161687
2016-12-14,"15 PARK HOUSE, BENSON ST, DUBLIN",Dublin,,355000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"15 PARK HOUSE, BENSON ST, DUBLIN",ok_relaxed_area,53.344783,-6.233272
2016-09-05,"10A MEADOW BROOK, MOUNTAIN ROAD, TUBBERCURRY",Sligo,,84000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"10A MEADOW BROOK, MOUNTAIN ROAD, TUBBERCURRY, Sligo",ok,54.049106,-8.725667
2016-06-27,"7 THE DOWNS, WHITEFIELD MANOR, BETTYSTOWN COSS",Meath,,234427.31,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"7 THE DOWNS, WHITEFIELD MANOR, BETTYSTOWN COSS, Meath",ok,53.701309,-6.267043
2016-01-18,"KEENAGH BEG, BALLINA, MAYO",Mayo,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"KEENAGH BEG, BALLINA, MAYO",ok_relaxed_area,54.0389,-9.483436
2016-04-20,"55 BOTANIC AVE, GLASNEVIN, DUBLIN 9",Dublin,,355000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"55 BOTANIC AVE, GLASNEVIN, DUBLIN 9",ok,53.37141,-6.265481
2016-12-23,"3 Orwell Park Gardens, Rathgar",Dublin,,788546.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"3 Orwell Park Gardens, Rathgar, Dublin",ok,53.307762,-6.262675
2016-12-07,"37 Olive Crescent, Fruithill Manor, Graiguecullen",Laois,,154185.02,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"37 Olive Crescent, Fruithill Manor, Graiguecullen, Laois",ok,52.837776,-6.954281
2016-04-01,"22 CASTLEFARM, SWORDS, DUBLIN",Dublin,,388000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"22 CASTLEFARM, SWORDS, DUBLIN",ok,53.462291,-6.227018
2016-12-20,"Apartment 1 Neptune Block, Honeypark, Dun Laoghaire",Dublin,,251101.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"Apartment 1 Neptune Block, Honeypark, Dun Laoghaire, Dublin",ok_relaxed_area,53.278942,-6.142216
2016-08-19,"38 CHERRY LAWN, CHURCH RD, BLACKROCK",Cork,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"38 CHERRY LAWN, CHURCH RD, BLACKROCK, Cork",ok,51.897794,-8.16619
2016-11-10,"39 GRANARY COURT, LADYSWELL, NORTH CITY LINK RD",Cork,,122850.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"39 GRANARY COURT, LADYSWELL, NORTH CITY LINK RD, Cork",ok_relaxed_area,51.908856,-8.473237
2016-08-31,"AUBURN, BALLYGUILE BEG, WICKLOW",Wicklow,,520000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"AUBURN, BALLYGUILE BEG, WICKLOW",ok_relaxed_area,52.96473,-6.05426
2016-11-30,"9 THE QUARRY, CARRICKHILL RD, PORTMARNOCK",Dublin,,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"9 THE QUARRY, CARRICKHILL RD, PORTMARNOCK, Dublin",ok_relaxed_area,53.424741,-6.134528
2016-11-21,"37 SPINDLEWOOD, GRAIGUECULLEN, CARLOW",Laois,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"37 SPINDLEWOOD, GRAIGUECULLEN, CARLOW, Laois",ok,52.832965,-6.945374
2016-12-12,"5 Belltree Place, Clongriffin",Dublin,,237885.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"5 Belltree Place, Clongriffin, Dublin",ok,53.406757,-6.156306
2016-10-26,"25 Aisling Court, Donegal Road, Ballybofey",Donegal,,59123.57,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,10,"25 Aisling Court, Donegal Road, Ballybofey",ok,54.792545,-7.804212
2016-05-18,"43 YOUGHAL BAY, CORK HILL, YOUGHAL",Cork,,163500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"43 YOUGHAL BAY, CORK HILL, YOUGHAL",ok,51.909999,-8.164773
2016-09-16,"9 SPRING FIELDS, WATERFORD ROAD, CO. KILKENNY",Kilkenny,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"9 SPRING FIELDS, WATERFORD ROAD, CO. KILKENNY",ok,52.644178,-7.249169
2016-12-14,"16 RED BARN, YOUGHAL, COUNTY CORK",Cork,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"16 RED BARN, YOUGHAL, COUNTY CORK",ok_relaxed_area,51.95308,-7.846255
2016-05-13,"10 THE MEADOWS, SMITHBOROUGH, MONAGHAN",Monaghan,,96000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"10 THE MEADOWS, SMITHBOROUGH, MONAGHAN",ok,54.342731,-6.949781
2016-12-06,"105 SLIEVEMORE RD, DRIMNAGH, DUBLIN 12",Dublin,,236500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"105 SLIEVEMORE RD, DRIMNAGH, DUBLIN 12",ok,53.328865,-6.316387
2016-12-20,"16 DRURY HALL, STEPHEN ST LOWER, DUBLIN 2",Dublin,,328000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"16 DRURY HALL, STEPHEN ST LOWER, DUBLIN 2",ok,53.341482,-6.26539
2016-08-19,"5 Boyetown Court, Kilcock",Kildare,,321585.9,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,8,"5 Boyetown Court, Kilcock, Kildare",ok,53.405311,-6.681969
2016-04-02,"RIDDLESTOWN, RATHKEALE, LIMERICK",Limerick,,242000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"RIDDLESTOWN, RATHKEALE, LIMERICK",ok_relaxed_area,52.527038,-8.943402
2016-12-06,"GARDENMORRIS, KILL, CO WATERFORD",Waterford,,49500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"GARDENMORRIS, KILL, CO WATERFORD",ok_relaxed_area,52.143753,-7.356745
2016-12-16,"9 WENDOVER, BEECHPARK AVENUE, CASTLEKNOCK",Dublin,,524230.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"9 WENDOVER, BEECHPARK AVENUE, CASTLEKNOCK, Dublin",ok_relaxed_area,53.375448,-6.363281
2016-07-14,"KENMARE RD, GLENGARRIFF, CORK",Cork,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"KENMARE RD, GLENGARRIFF, CORK",ok_relaxed_area,51.750028,-9.55249
2016-05-06,"77 BALLSBRIDGE WOOD, SHELBOURNE RD, BALLSBRIDGE DUBLIN 4",Dublin,,465000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"77 BALLSBRIDGE WOOD, SHELBOURNE RD, BALLSBRIDGE DUBLIN 4",ok_relaxed_area,53.332316,-6.231723
2016-10-26,"STOOKISLAND, CROMANE, KILLORGLIN",Kerry,,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"STOOKISLAND, CROMANE, KILLORGLIN, Kerry",ok_relaxed_area,52.10702,-9.787802
2016-06-17,"5 The Park, Piper's Hill, Killashee",Kildare,,272192.73,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"5 The Park, Piper's Hill, Killashee, Kildare",ok,53.172435,-6.78826
2016-11-30,"VILLA MARINA, KENILWORTH RD, DUBLIN",Dublin,,635000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"VILLA MARINA, KENILWORTH RD, DUBLIN",ok_relaxed_area,53.31995,-6.273598
2016-12-13,"NO 1 CUSH EAST, BELMONT, OFFALY",Offaly,,100000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,12,"NO 1 CUSH EAST, BELMONT, OFFALY",ok_relaxed_area,53.243374,-7.856745
2016-12-12,"49 SANDHILLS, HACKETSTOWN RD, CARLOW",Carlow,,178000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"49 SANDHILLS, HACKETSTOWN RD, CARLOW",ok_relaxed_area,52.841737,-6.9026
2016-06-17,"28 TOWN HOUSE SHANNON WEIR, THE DOCKS, ATHLONE",Westmeath,,69900.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"28 TOWN HOUSE SHANNON WEIR, THE DOCKS, ATHLONE, Westmeath",ok_relaxed_area,53.422282,-7.941212
2016-05-10,"47 LORETO ROW, RATHFARNHAM, DUBLIN 14",Dublin,,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"47 LORETO ROW, RATHFARNHAM, DUBLIN 14",ok,53.289733,-6.271845
2016-04-08,"8 WOODGREEN, HILLVIEW, CO WATERFORD",Waterford,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"8 WOODGREEN, HILLVIEW, CO WATERFORD",ok,52.260852,-7.139122
2016-07-29,"10 CORCORAN TERRACE, KELLS RD, KILKENNY",Kilkenny,,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"10 CORCORAN TERRACE, KELLS RD, KILKENNY",ok,52.645259,-7.251667
2016-05-09,"57 BELMONT GREEN WALSHESTOWN, NEWBRIDGE, KILDARE",Kildare,,356000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"57 BELMONT GREEN WALSHESTOWN, NEWBRIDGE, KILDARE",ok,53.165222,-6.788427
2016-12-01,"306 D THE ASH, GRANGE HALL, BALLINTEER DUBLIN 16",Dublin,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"306 D THE ASH, GRANGE HALL, BALLINTEER DUBLIN 16",ok_relaxed_area,53.271009,-6.254431
2016-11-18,"WOODBANK, ST GEORGES AVE, KILLINEY",Dublin,,1675000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"WOODBANK, ST GEORGES AVE, KILLINEY, Dublin",ok_relaxed_area,53.261596,-6.117819
2016-11-23,"68 KIRWAN ST COTTAGES, MANOR ST, DUBLIN 7",Dublin,,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"68 KIRWAN ST COTTAGES, MANOR ST, DUBLIN 7",ok,53.353187,-6.281537
2016-06-17,"15 ASHFIELD PARK, GORT RD, ENNIS",Clare,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"15 ASHFIELD PARK, GORT RD, ENNIS, Clare",ok_relaxed_area,52.857793,-8.983062
2016-11-21,"46 Belarmine Grove, Belarmine Woods, Stepside",Dublin,,365738.77,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"46 Belarmine Grove, Belarmine Woods, Stepside, Dublin",ok,53.257431,-6.215764
2016-11-25,"10 The Grove, Newtown Hall, Maynooth",Kildare,,317180.61,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"10 The Grove, Newtown Hall, Maynooth, Kildare",ok,53.366695,-6.524199
2016-07-17,"GRANGE RD, MOONCOIN, KILKENNY",Kilkenny,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"GRANGE RD, MOONCOIN, KILKENNY",ok_relaxed_area,52.657076,-7.260645
2016-06-14,"158 BELFRY HALL, CITYWEST, DUBLIN",Dublin,,155000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,6,"158 BELFRY HALL, CITYWEST, DUBLIN",ok,53.38871,-6.115234
2016-04-26,"20 HUNTSTOWN DR, MULHUDDART, DUBLIN 15",Dublin,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"20 HUNTSTOWN DR, MULHUDDART, DUBLIN 15",ok,53.400314,-6.406991
2016-11-07,"6 Barnwell Lawn, Hansfield, Barnwell",Dublin,,276993.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"6 Barnwell Lawn, Hansfield, Barnwell, Dublin",ok,53.391956,-6.440269
2016-12-09,"28 BRUNSWICK ST NORTH, GRANGEGORMAN LOWER, DUBLIN 7",Dublin,,390000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"28 BRUNSWICK ST NORTH, GRANGEGORMAN LOWER, DUBLIN 7",ok,53.350593,-6.279225
2016-01-27,"Derrynane, Clieveragh, Listowel",Kerry,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"Derrynane, Clieveragh, Listowel, Kerry",ok_relaxed_area,52.460632,-9.491229
2016-08-29,"33 HIGH ST, MONAGHAN",Monaghan,,176000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"33 HIGH ST, MONAGHAN",ok,54.249427,-6.972691
2016-08-08,"6 CHESNUT GROVE, TERMONABBEY, DROGHEDA",Louth,,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"6 CHESNUT GROVE, TERMONABBEY, DROGHEDA, Louth",ok,53.729122,-6.328949
2016-05-12,"TOWNAGH, BALLINAMUCK, LONGFORD",Longford,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"TOWNAGH, BALLINAMUCK, LONGFORD",ok_relaxed_area,53.855507,-7.687867
2016-05-17,"APT 2, ALADDINS CAVE, GREEN ST",Kilkenny,,20000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"APT 2, ALADDINS CAVE, GREEN ST, Kilkenny",ok_relaxed_area,52.658137,-7.25516
2016-12-14,"APT 73, 109 PARNELL ST, DUBLIN 1",Dublin,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"APT 73, 109 PARNELL ST, DUBLIN 1",ok,53.353874,-6.257744
2016-03-18,"50 BELFRY DR, ST ALPHONSUS RD, DUNDALK",Louth,,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"50 BELFRY DR, ST ALPHONSUS RD, DUNDALK, Louth",ok,53.998714,-6.387107
2016-11-11,"48 AVONMORE PARK, MAYFIELD, CORK",Cork,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"48 AVONMORE PARK, MAYFIELD, CORK",ok,51.913021,-8.438191
2016-07-11,"10 RIBBONTAIL WAY, LONGWOOD, MEATH",Meath,,228000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"10 RIBBONTAIL WAY, LONGWOOD, MEATH",ok,53.453014,-6.929736
2016-06-24,"37 ESTUARY COURT, SWORDS, DUBLIN",Dublin,,370000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"37 ESTUARY COURT, SWORDS, DUBLIN",ok_relaxed_area,53.462286,-6.212285
2016-04-12,"13 STOCKING WOOD COPSE, RATHFARNHAM, DUBLIN 16",Dublin,,365000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"13 STOCKING WOOD COPSE, RATHFARNHAM, DUBLIN 16",ok_relaxed_area,53.271662,-6.319676
2016-03-22,"77 COLLEGE AVENUE, MOUNTMELLICK, CO LAOIS",Laois,,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"77 COLLEGE AVENUE, MOUNTMELLICK, CO LAOIS",ok,53.120819,-7.32742
2016-08-31,"BARRACK ST, TEMPLEMORE, TIPPERARY",Tipperary,,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"BARRACK ST, TEMPLEMORE, TIPPERARY",ok_relaxed_area,52.792598,-7.841892
2016-12-13,"1 ARD NA NAOMH, CONNAUGHT AVE, COLLEGE RD",Cork,,270000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"1 ARD NA NAOMH, CONNAUGHT AVE, COLLEGE RD, Cork",ok_relaxed_area,52.128936,-8.262912
2016-03-10,"18 Atkinson Drive, Belmont, Stepaside",Dublin,,439647.57,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,3,"18 Atkinson Drive, Belmont, Stepaside, Dublin",ok,53.26617,-6.221137
2016-03-11,"APT 6, 16 GARDINER PLACE, DUBLIN 11",Dublin,,1300000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"APT 6, 16 GARDINER PLACE, DUBLIN 11",ok,53.356555,-6.259788
2016-03-11,"25 TRINITY SQ, TOWNSEND ST, DUBLIN 2",Dublin,,305000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"25 TRINITY SQ, TOWNSEND ST, DUBLIN 2",ok,53.34377,-6.26201
2016-09-06,"2 QUAY VILLAGE, WESTPORT, MAYO",Mayo,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"2 QUAY VILLAGE, WESTPORT, MAYO",ok,53.799339,-9.546697
2016-04-15,"93 THE COURT, DUNBOYNE CASTLE, DUNBOYNE",Meath,,152000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"93 THE COURT, DUNBOYNE CASTLE, DUNBOYNE, Meath",ok_relaxed_area,53.415901,-6.479807
2016-03-01,"15 SRUTH MHUILEANN, DURRUS, BANTRY",Cork,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"15 SRUTH MHUILEANN, DURRUS, BANTRY, Cork",ok,51.620964,-9.521566
2016-10-19,"2 Hillview, Carnew",Wicklow,,61000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"2 Hillview, Carnew, Wicklow",ok,52.712413,-6.499164
2016-04-05,"50 OSSORY COURT, BORRIS IN OSSORY, LAOIS",Laois,,77000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"50 OSSORY COURT, BORRIS IN OSSORY, LAOIS",ok,52.936313,-7.630722
2016-01-14,"162 Howth Road, Sutton",Dublin,,700000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"162 Howth Road, Sutton, Dublin",ok,53.389781,-6.103811
2016-10-25,"12 BALLYNOE DRIVE, BALLYNOE, COBH",Cork,,240000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"12 BALLYNOE DRIVE, BALLYNOE, COBH, Cork",ok,51.854225,-8.317857
2016-01-28,"63 The Northhumberland, Love Lane East, Mount Street Upper",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"63 The Northhumberland, Love Lane East, Mount Street Upper, Dublin",ok_relaxed_area,53.33859,-6.242053
2016-02-16,"CAHERCANIVAN RD, KILMIHIL, CLARE",Clare,,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"CAHERCANIVAN RD, KILMIHIL, CLARE",ok_relaxed_area,52.723724,-9.320556
2016-05-24,"CAHER RD, MUNGRET, LIMERICK",Limerick,,305000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"CAHER RD, MUNGRET, LIMERICK",ok_relaxed_area,52.624181,-8.685928
2016-09-12,"APT 2, OHARES MILLS, NICHOLAS ST",Louth,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"APT 2, OHARES MILLS, NICHOLAS ST, Louth",ok_relaxed_area,54.011541,-6.406097
2016-11-21,"20 MC COOEY TERRACE, CLOGHERHEAD, DROGHEDA",Louth,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"20 MC COOEY TERRACE, CLOGHERHEAD, DROGHEDA, Louth",ok,54.006294,-6.390448
2016-06-17,"THE KERRIES, TRALEE, COUNTY KERRY",Kerry,,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"THE KERRIES, TRALEE, COUNTY KERRY",ok_relaxed_area,52.268898,-9.723615
2016-04-19,"ROSE COTTAGE, BUNKEY, LISNAGRY",Limerick,,122000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"ROSE COTTAGE, BUNKEY, LISNAGRY, Limerick",ok_relaxed_area,52.68524,-8.510297
2016-10-14,"ST MARYS RD, DUNMANWAY, CORK",Cork,,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"ST MARYS RD, DUNMANWAY, CORK",ok_relaxed_area,51.723805,-9.114575
2016-02-01,"31 CASTLEVIEW CLOSE, SWORDS, DUBLIN",Dublin,,241000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"31 CASTLEVIEW CLOSE, SWORDS, DUBLIN",ok,53.473361,-6.2388
2016-03-08,"BALLYDUNLEA, BALLYHAR, KILLARNEY",Kerry,,246500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"BALLYDUNLEA, BALLYHAR, KILLARNEY, Kerry",ok_relaxed_area,52.058426,-9.509054
2016-04-18,"8 Avondale Hall, Wicklow Town",Wicklow,,305000.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2016,4,"8 Avondale Hall, Wicklow Town",ok,52.963684,-6.058716
2016-09-19,"26 CASTLEDAWSON, MAYNOOTH, KILDARE",Kildare,,380000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"26 CASTLEDAWSON, MAYNOOTH, KILDARE",ok_relaxed_area,53.381096,-6.592671
2016-12-07,"158 OLD CO RD, CRUMLIN, DUBLIN 12",Dublin,,250002.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"158 OLD CO RD, CRUMLIN, DUBLIN 12",ok,53.327209,-6.307834
2016-04-27,"BALLYHAUNIS RD, CLAREMORRIS, MAYO",Mayo,,52000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"BALLYHAUNIS RD, CLAREMORRIS, MAYO",ok_relaxed_area,53.721509,-8.993571
2016-04-19,"INISHNEE, ROUNDSTONE, CONNEMARA",Galway,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"INISHNEE, ROUNDSTONE, CONNEMARA, Galway",ok_relaxed_area,53.394672,-9.89086
2016-04-01,"74 SHANNON PARK, EDGEWORTHSTOWN, LONGFORD",Longford,,62000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"74 SHANNON PARK, EDGEWORTHSTOWN, LONGFORD",ok,53.697708,-7.612335
2016-04-05,"43 Ferns Green, Ferns Bridge, Monasterevin",Kildare,,174030.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,4,"43 Ferns Green, Ferns Bridge, Monasterevin, Kildare",ok,53.149242,-7.059674
2016-04-27,"APT 3, 279 RICHMOND ROAD, FAIRVIEW",Dublin,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"APT 3, 279 RICHMOND ROAD, FAIRVIEW, Dublin",ok,53.36277,-6.242596
2016-11-28,"4 FOREST DALE, RIVERVALLEY, SWORDS",Dublin,,242500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"4 FOREST DALE, RIVERVALLEY, SWORDS, Dublin",ok,53.451515,-6.244259
2016-10-05,"59 SHACKLETON HOUSE, ARCHERS WOOD, CLONEE",Dublin,,207500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"59 SHACKLETON HOUSE, ARCHERS WOOD, CLONEE, Dublin",ok,53.344648,-6.473702
2016-04-07,"37 LIFFEY AVE, LUCAN, CO. DUBLIN",Dublin,,280000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"37 LIFFEY AVE, LUCAN, CO. DUBLIN",ok_relaxed_area,53.350956,-6.416125
2016-12-06,"APARTMENT 2, 121  DORSET STREET UPPER, DUBLIN 1",Dublin,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"APARTMENT 2, 121  DORSET STREET UPPER, DUBLIN 1",ok,53.354377,-6.266977
2016-03-21,"GLENNASCAUL, ORANMORE, GALWAY",Galway,,170000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,3,"GLENNASCAUL, ORANMORE, GALWAY",ok_relaxed_area,53.290237,-8.923758
2016-03-23,"9 GREEN ACRES, DONAGHMORE, BALLYGARRETT",Wexford,,118000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"9 GREEN ACRES, DONAGHMORE, BALLYGARRETT, Wexford",ok,52.233366,-6.648882
2016-06-27,"BALLYDUFF, TOBINSTOWN, CO CARLOW",Carlow,,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"BALLYDUFF, TOBINSTOWN, CO CARLOW",ok_relaxed_area,52.84044,-6.679073
2016-08-15,"2 The Hamlet, Woulfe avenue, Lehenaghmore",Cork,,343612.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2016,8,"2 The Hamlet, Woulfe avenue, Lehenaghmore, Cork",ok,51.912082,-8.314703
2016-12-09,"BOOKEEN, KILTULLAGH, ATHENRY",Galway,,197000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"BOOKEEN, KILTULLAGH, ATHENRY, Galway",ok_relaxed_area,53.258558,-8.61675
