Date of Sale (dd/mm/yyyy),County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Sale Year,Sale Month,is_apartment,has_number,dublin_district,dublin_district_missing,area_token,area_token_missing,area_token_reduced,vat_adjusted_flag,Price_Adjusted_VAT,Price_Adjusted_VAT_Clamped
2023-03-03,Galway,350000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Unknown,1,clifton park,0,Other,0,350000.0,350000.0
2023-10-19,Kildare,440527.75,No,Yes,New Dwelling house /Apartment,2023,10,0,1,Unknown,1,5 lime tree court,0,Other,1,499998.99625,499998.99625
2023-01-17,Dublin,409000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Dublin 14,0,loreto abbey,0,Other,0,409000.0,409000.0
2023-12-21,Dublin,1050000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,avoca ave,0,Other,0,1050000.0,721137.5
2023-07-28,Longford,98000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,prospect wood,0,Other,0,98000.0,98000.0
2023-11-01,Dublin,400881.05,No,Yes,New Dwelling house /Apartment,2023,11,0,1,Unknown,1,rathbeale road,0,Other,1,454999.99175,454999.99175
2023-12-20,Louth,356828.19,No,Yes,New Dwelling house /Apartment,2023,12,0,1,Unknown,1,54 marlmount court,0,Other,1,404999.99565,404999.99565
2023-02-02,Donegal,287500.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,1,Unknown,1,main street,0,main street,0,287500.0,287500.0
2023-03-16,Dublin,356800.0,No,Yes,New Dwelling house /Apartment,2023,3,0,1,Unknown,1,barnageeragh cove,0,Other,1,404968.0,404968.0
2023-05-09,Dublin,303000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,1,Dublin 12,0,crumlin,0,crumlin,0,303000.0,303000.0
2023-03-10,Waterford,325000.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Unknown,1,ring,0,Other,0,325000.0,325000.0
2023-04-25,Wicklow,80000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,4,0,0,Unknown,1,classnamullen,0,Other,0,80000.0,80000.0
2023-04-19,Cork,392908.49,No,Yes,New Dwelling house /Apartment,2023,4,0,1,Unknown,1,mill farm,0,Other,1,445951.13615,445951.13615
2023-08-23,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Dublin 24,0,tallaght,0,tallaght,0,225000.0,225000.0
2023-05-04,Kildare,396000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,1,Unknown,1,ledwill park,0,Other,0,396000.0,396000.0
2023-11-29,Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,kiltipper way,0,Other,0,325000.0,325000.0
2023-09-15,Limerick,415000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Unknown,1,ennis rd,0,Other,0,415000.0,415000.0
2023-04-28,Kildare,130000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,4,0,1,Unknown,1,newbridge,0,newbridge,0,130000.0,130000.0
2023-04-13,Dublin,250000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,4,0,1,Dublin 11,0,finglas,0,finglas,0,250000.0,250000.0
2023-01-31,Dublin,415000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Dublin 14,0,rathfarnham,0,rathfarnham,0,415000.0,415000.0
2023-09-04,Meath,540000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,0,Unknown,1,athboy,0,Other,0,540000.0,540000.0
2023-03-24,Wicklow,464500.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,1,1,Unknown,1,druids glen,0,Other,0,464500.0,464500.0
2023-10-11,Carlow,260000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Unknown,1,tullow,0,Other,0,260000.0,260000.0
2023-08-22,Roscommon,210000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,kilronan castle,0,Other,0,210000.0,210000.0
2023-11-22,Leitrim,233000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,tullaghan,0,Other,0,233000.0,233000.0
2023-09-29,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Dublin 3,0,east wall,0,Other,0,250000.0,250000.0
2023-10-27,Dublin,1355555.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Dublin 4,0,ballsbridge,0,ballsbridge,0,1355555.0,721137.5
2023-10-06,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,1,1,Unknown,1,block a,0,Other,0,350000.0,350000.0
2023-06-20,Kerry,225000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,0,Unknown,1,mastergeehy,0,Other,0,225000.0,225000.0
2023-07-21,Sligo,199000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,sea rd,0,Other,0,199000.0,199000.0
2023-10-10,Tipperary,390000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,0,Unknown,1,coolanure,0,Other,0,390000.0,390000.0
2023-01-05,Dublin,655750.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Dublin 6W,0,terenure,0,terenure,0,655750.0,655750.0
2023-02-22,Wicklow,520000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,1,Unknown,1,druids glen golf resort,0,Other,0,520000.0,520000.0
2023-02-24,Dublin,752760.26,No,Yes,New Dwelling house /Apartment,2023,2,0,1,Unknown,1,mercer vale,0,Other,1,854382.8951,721137.5
2023-08-30,Louth,368000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,21 the stables,0,Other,0,368000.0,368000.0
2023-02-24,Cork,155000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,0,Unknown,1,harbour view,0,Other,0,155000.0,155000.0
2023-09-08,Dublin,505000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Unknown,1,station rd,0,Other,0,505000.0,505000.0
2023-06-13,Dublin,402000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,1,Dublin 16,0,scholarstown rd,0,Other,0,402000.0,402000.0
2023-07-20,Tipperary,220000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,nenagh,0,nenagh,0,220000.0,220000.0
2023-10-04,Cork,40000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Unknown,1,4 coburg street,0,Other,0,40000.0,60000.0
2023-04-17,Kildare,130000.0,No,No,Second-Hand Dwelling house /Apartment,2023,4,0,1,Unknown,1,naas,0,naas,0,130000.0,130000.0
2023-01-12,Donegal,145000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Unknown,1,kerrykeel,0,Other,0,145000.0,145000.0
2023-11-30,Dublin,276000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,old nangor road,0,Other,0,276000.0,276000.0
2023-09-18,Cork,410000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,0,Unknown,1,glanmire,0,Other,0,410000.0,410000.0
2023-12-12,Dublin,357000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,1,Dublin 24,0,kilnamanagh,0,Other,0,357000.0,357000.0
2023-07-11,Cork,215000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,castlejane,0,Other,0,215000.0,215000.0
2023-12-05,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,newmarket,0,Other,0,170000.0,170000.0
2023-05-25,Meath,285000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,0,Unknown,1,enfield,0,Other,0,285000.0,285000.0
2023-02-24,Kildare,237500.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,1,Unknown,1,lyreen manor,0,Other,0,237500.0,237500.0
2023-04-28,Limerick,251000.0,No,No,Second-Hand Dwelling house /Apartment,2023,4,0,1,Unknown,1,castletroy,0,castletroy,0,251000.0,251000.0
2023-08-31,Cork,211000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,mitchelstown,0,Other,0,211000.0,211000.0
2023-11-08,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Dublin 8,0,watling st,0,Other,0,245000.0,245000.0
2023-05-25,Louth,175000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,1,Unknown,1,dublin rd,0,dublin rd,0,175000.0,175000.0
2023-08-31,Clare,165000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,quin rd,0,Other,0,165000.0,165000.0
2023-11-24,Dublin,675000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Dublin 14,0,churchtown,0,churchtown,0,675000.0,675000.0
2023-12-01,Dublin,680000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,1,Unknown,1,portmarnock,0,Other,0,680000.0,680000.0
2023-06-09,Dublin,327000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,1,1,Dublin 8,0,the atrium,0,Other,0,327000.0,327000.0
2023-03-16,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Unknown,1,carrickmines manor,0,Other,0,525000.0,525000.0
2023-07-27,Cavan,245000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,drumgolawoods,0,Other,0,245000.0,245000.0
2023-01-17,Mayo,370000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,0,Unknown,1,the quay,0,Other,0,370000.0,370000.0
2023-10-02,Louth,585000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,0,Unknown,1,blackrock,0,blackrock,0,585000.0,585000.0
2023-12-11,Kildare,414096.91,No,Yes,New Dwelling house /Apartment,2023,12,0,1,Unknown,1,kill,0,Other,1,469999.99285,469999.99285
2023-01-09,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,1,1,Dublin 8,0,428 south circular rd,0,Other,0,550000.0,550000.0
2023-07-31,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Dublin 11,0,charlestown,0,Other,0,420000.0,420000.0
2023-01-04,Cork,308370.04,No,Yes,New Dwelling house /Apartment,2023,1,0,1,Unknown,1,hazel brooke,0,Other,1,349999.99539999996,349999.99539999996
2023-10-20,Dublin,530000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Dublin 5,0,artane,0,artane,0,530000.0,530000.0
2023-09-15,Cork,323000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Unknown,1,south douglas road,0,Other,0,323000.0,323000.0
2023-01-20,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Dublin 7,0,dublin 7,0,dublin 7,0,420000.0,420000.0
2023-11-28,Dublin,575000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,1 clifflands,0,Other,0,575000.0,575000.0
2023-02-24,Limerick,810000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,0,Unknown,1,mungret,0,Other,0,810000.0,721137.5
2023-06-22,Cavan,160000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,0,Unknown,1,kingscourt,0,Other,0,160000.0,160000.0
2023-03-16,Cork,325000.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,0,Unknown,1,church st,0,Other,0,325000.0,325000.0
2023-07-05,Dublin,3625000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Dublin 4,0,dublin 4,0,Other,0,3625000.0,721137.5
2023-05-22,Dublin,665450.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,1,1,Unknown,1,dorset steet,0,Other,0,665450.0,665450.0
2023-04-17,Kildare,387665.19,No,Yes,New Dwelling house /Apartment,2023,4,0,1,Unknown,1,coachroad meadows,0,Other,1,439999.99065,439999.99065
2023-04-05,Waterford,182500.0,No,No,Second-Hand Dwelling house /Apartment,2023,4,0,0,Unknown,1,ballyduff upper,0,Other,0,182500.0,182500.0
2023-06-15,Wexford,217000.0,No,No,New Dwelling house /Apartment,2023,6,0,1,Unknown,1,whitebrook,0,Other,0,217000.0,217000.0
2023-02-03,Limerick,100000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,0,Unknown,1,newcastle west,0,newcastle west,0,100000.0,100000.0
2023-07-13,Monaghan,75000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,0,Unknown,1,donaghmoyne,0,Other,0,75000.0,75000.0
2023-02-13,Roscommon,142500.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,0,Unknown,1,ballinasloe,0,ballinasloe,0,142500.0,142500.0
2023-02-27,Wexford,427312.77,No,Yes,New Dwelling house /Apartment,2023,2,0,1,Unknown,1,creagh demense,0,Other,1,484999.99395000003,484999.99395000003
2023-12-18,Wicklow,431718.0,No,Yes,New Dwelling house /Apartment,2023,12,0,1,Unknown,1,sorrel wood,0,Other,1,489999.93,489999.93
2023-12-05,Dublin,643171.8,No,Yes,New Dwelling house /Apartment,2023,12,0,1,Unknown,1,mercer vale,0,Other,1,729999.993,721137.5
2023-11-28,Westmeath,281125.0,No,Yes,New Dwelling house /Apartment,2023,11,0,1,Unknown,1,rathgowan,0,Other,1,319076.875,319076.875
2023-08-21,Leitrim,25000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,0,Unknown,1,mohill,0,Other,0,25000.0,60000.0
2023-06-01,Dublin,1650000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,1,Unknown,1,blackrock,0,blackrock,0,1650000.0,721137.5
2023-11-02,Clare,230000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,limerick rd,0,Other,0,230000.0,230000.0
2023-07-14,Clare,311500.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,lahinch road,0,Other,0,311500.0,311500.0
2023-10-27,Offaly,192500.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Unknown,1,bracknagh,0,Other,0,192500.0,192500.0
2023-11-09,Dublin,455000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Dublin 6,0,harolds cross,0,harolds cross,0,455000.0,455000.0
2023-09-12,Dublin,690000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Dublin 15,0,laurel lodge,0,Other,0,690000.0,690000.0
2023-03-10,Dublin,431718.06,No,Yes,New Dwelling house /Apartment,2023,3,0,1,Unknown,1,knocksedan demesne,0,Other,1,489999.9981,489999.9981
2023-04-19,Cork,378811.0,No,Yes,New Dwelling house /Apartment,2023,4,0,1,Unknown,1,mill farm,0,Other,1,429950.485,429950.485
2023-03-03,Dublin,364000.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Unknown,1,saggart abbey,0,Other,0,364000.0,364000.0
2023-07-13,Kildare,555000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,leixlip,0,leixlip,0,555000.0,555000.0
2023-12-21,Tipperary,235000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,racecourse rd,0,Other,0,235000.0,235000.0
2023-09-29,Dublin,1000000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Unknown,1,stillorgan,0,stillorgan,0,1000000.0,721137.5
2023-07-14,Dublin,362500.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,the links,0,Other,0,362500.0,362500.0
2023-04-28,Longford,155000.0,No,No,Second-Hand Dwelling house /Apartment,2023,4,0,1,Unknown,1,legan,0,Other,0,155000.0,155000.0
2023-06-13,Kilkenny,198000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,0,Unknown,1,slieverue,0,Other,0,198000.0,198000.0
2023-08-29,Wicklow,462500.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,blainroe,0,Other,0,462500.0,462500.0
2023-11-17,Wicklow,558556.0,No,Yes,New Dwelling house /Apartment,2023,11,1,0,Unknown,1,block d marina villlage,0,Other,1,633961.06,633961.06
2023-11-07,Dublin,323788.0,No,Yes,New Dwelling house /Apartment,2023,11,0,1,Unknown,1,clay farm,0,clay farm,1,367499.38,367499.38
2023-09-15,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Unknown,1,cityside jamestown road,0,Other,0,270000.0,270000.0
2023-10-05,Dublin,920000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Unknown,1,coast rd,0,Other,0,920000.0,721137.5
2023-10-27,Dublin,585000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,1,Dublin 15,0,riverwood,0,Other,0,585000.0,585000.0
2023-09-29,Kildare,439647.0,No,Yes,New Dwelling house /Apartment,2023,9,0,1,Unknown,1,new road,0,Other,1,498999.34500000003,498999.34500000003
2023-01-20,Cork,280000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Unknown,1,south douglas rd,0,Other,0,280000.0,280000.0
2023-06-02,Cork,350000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,0,Unknown,1,farnahoe,0,Other,0,350000.0,350000.0
2023-06-23,Limerick,150000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,1,Unknown,1,janesboro,0,Other,0,150000.0,150000.0
2023-01-04,Dublin,518000.0,No,No,Second-Hand Dwelling house /Apartment,2023,1,0,1,Unknown,1,lucan,0,lucan,0,518000.0,518000.0
2023-12-14,Mayo,135000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,kiltimagh,0,Other,0,135000.0,135000.0
2023-04-17,Mayo,135000.0,No,No,Second-Hand Dwelling house /Apartment,2023,4,0,0,Unknown,1,canbrach,0,Other,0,135000.0,135000.0
2023-10-27,Cork,590000.0,No,Yes,New Dwelling house /Apartment,2023,10,0,1,Unknown,1,2 wheatfield,0,Other,1,669650.0,669650.0
2023-05-25,Galway,304000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,1,Unknown,1,knocknacarra,0,Other,0,304000.0,304000.0
2023-12-15,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,1,1,Unknown,1,trinity court,0,Other,0,210000.0,210000.0
2023-12-11,Waterford,289000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,1,Unknown,1,8 grange lawn,0,Other,0,289000.0,289000.0
2023-02-16,Clare,179500.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,1,Unknown,1,mountshannon,0,Other,0,179500.0,179500.0
2023-09-15,Kilkenny,680000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,0,Unknown,1,castlecomer rd,0,Other,0,680000.0,680000.0
2023-10-23,Waterford,510000.0,No,No,Second-Hand Dwelling house /Apartment,2023,10,0,0,Unknown,1,islandtarsney north,0,Other,0,510000.0,510000.0
2023-12-05,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,cranford,0,Other,0,40000.0,60000.0
2023-12-11,Cork,360000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,ladysbridge,0,Other,0,360000.0,360000.0
2023-08-03,Cork,3600000.0,No,Yes,New Dwelling house /Apartment,2023,8,0,1,Unknown,1,apartments 1 - 12 hazel view,0,Other,1,4086000.0,721137.5
2023-06-23,Westmeath,240000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,6,0,1,Unknown,1,mullingar,0,mullingar,0,240000.0,240000.0
2023-12-04,Meath,339207.0,No,Yes,New Dwelling house /Apartment,2023,12,1,1,Unknown,1,the paddocks castle farm,0,Other,1,384999.945,384999.945
2023-12-20,Limerick,321585.89,No,Yes,New Dwelling house /Apartment,2023,12,0,1,Unknown,1,sli na manach,0,Other,1,364999.98515,364999.98515
2023-10-04,Dublin,440529.0,No,Yes,New Dwelling house /Apartment,2023,10,0,1,Unknown,1,ballycullen gate,0,Other,1,500000.415,500000.415
2023-06-01,Cork,370000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,1,Unknown,1,blackrock,0,blackrock,0,370000.0,370000.0
2023-04-18,Dublin,440484.0,No,Yes,New Dwelling house /Apartment,2023,4,0,1,Unknown,1,mooretown,0,Other,1,499949.34,499949.34
2023-04-13,Cork,444000.0,No,No,Second-Hand Dwelling house /Apartment,2023,4,0,1,Unknown,1,blackrock,0,blackrock,0,444000.0,444000.0
2023-07-18,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,0,Unknown,1,cornafear,0,Other,0,50000.0,60000.0
2023-12-11,Dublin,1240000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,1,Dublin 4,0,26 upper grand canal street,0,Other,0,1240000.0,721137.5
2023-09-01,Kildare,235000.0,No,No,Second-Hand Dwelling house /Apartment,2023,9,0,1,Unknown,1,kildare town,0,Other,0,235000.0,235000.0
2023-12-20,Limerick,35000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,0,0,Unknown,1,mountcollins,0,Other,0,35000.0,60000.0
2023-03-28,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Unknown,1,gurranabraher,0,Other,0,210000.0,210000.0
2023-11-15,Wexford,312000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,0,Unknown,1,killinick,0,Other,0,312000.0,312000.0
2023-02-21,Meath,405000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,0,Unknown,1,duleek,0,Other,0,405000.0,405000.0
2023-05-04,Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,1,Unknown,1,donabate,0,donabate,0,470000.0,470000.0
2023-08-30,Cork,480176.2,No,Yes,New Dwelling house /Apartment,2023,8,0,1,Unknown,1,3 arlington,0,Other,1,544999.987,544999.987
2023-08-14,Cork,195000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,midleton,0,midleton,0,195000.0,195000.0
2023-07-18,Meath,371000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,millbourne,0,Other,0,371000.0,371000.0
2023-11-15,Cork,397000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,dwyers road,0,Other,0,397000.0,397000.0
2023-03-24,Dublin,397000.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Dublin 12,0,walkinstown,0,walkinstown,0,397000.0,397000.0
2023-06-15,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,1,Dublin 8,0,south circular rd,0,Other,0,275000.0,275000.0
2023-11-23,Dublin,511013.21,No,Yes,New Dwelling house /Apartment,2023,11,0,1,Dublin 4,0,clonskeagh,0,Other,1,579999.99335,579999.99335
2023-08-02,Donegal,250000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,0,Unknown,1,ballybofey,0,Other,0,250000.0,250000.0
2023-05-19,Waterford,308369.0,No,Yes,New Dwelling house /Apartment,2023,5,0,1,Unknown,1,crooke,0,Other,1,349998.815,349998.815
2023-06-08,Meath,510000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,0,Unknown,1,ashpark,0,Other,0,510000.0,510000.0
2023-07-28,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,2023,7,0,1,Unknown,1,newcastle,0,newcastle,0,355000.0,355000.0
2023-02-13,Clare,143500.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,1,Unknown,1,kilrush,0,Other,0,143500.0,143500.0
2023-11-13,Wicklow,552500.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,0,Unknown,1,donard,0,Other,0,552500.0,552500.0
2023-05-30,Tipperary,225000.0,No,No,Second-Hand Dwelling house /Apartment,2023,5,0,1,Unknown,1,carrick beg,0,Other,0,225000.0,225000.0
2023-03-03,Meath,150500.0,No,No,Second-Hand Dwelling house /Apartment,2023,3,0,1,Unknown,1,brewshill,0,Other,0,150500.0,150500.0
2023-11-10,Kilkenny,130000.0,Yes,No,Second-Hand Dwelling house /Apartment,2023,11,0,0,Unknown,1,foxcover,0,Other,0,130000.0,130000.0
2023-06-30,Kildare,950000.0,No,No,Second-Hand Dwelling house /Apartment,2023,6,0,0,Unknown,1,donadea,0,Other,0,950000.0,721137.5
2023-12-07,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,2023,12,1,1,Unknown,1,abbey court,0,Other,0,275000.0,275000.0
2023-02-16,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,0,Unknown,1,tullylease,0,Other,0,190000.0,190000.0
2023-05-26,Galway,200000.0,Yes,Yes,New Dwelling house /Apartment,2023,5,0,1,Unknown,1,knocknacarra,0,Other,1,227000.0,227000.0
2023-11-27,Dublin,268000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,kilmainham,0,Other,0,268000.0,268000.0
2023-02-22,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,2023,2,0,1,Dublin 16,0,ballintyre hall,0,Other,0,395000.0,395000.0
2023-08-21,Dublin,910000.0,No,No,Second-Hand Dwelling house /Apartment,2023,8,0,1,Unknown,1,tivoli rd,0,Other,0,910000.0,721137.5
2023-11-06,Offaly,223000.0,No,No,Second-Hand Dwelling house /Apartment,2023,11,0,1,Unknown,1,portarlington,0,portarlington,0,223000.0,223000.0
